"","sqrt(evictionrate)","povertyrate","perc_16yrs_and_over_unemployed","per_bach_and_up","pctafam","pctasian","pcthispanic","SLT_EXEMPT_TOTAL","SLT_TREMEDIES_TOTAL","SLT_Retaliation","FHP_ExcemptHousing_TOTAL","SLT_LREMEDIES_TOTAL","city","residual"
"1",0.836660026534076,5.88,6.29,31,1.09,18.04,29.53,1,2,1,4,3,"Garden Grove city, CA",0.0611841653854401
"2",0.836660026534076,5.88,6.29,31,1.09,18.04,29.53,1,2,1,4,3,"Garden Grove city, CA",0.0611841653906803
"3",0.854400374531753,5.13,3.26,68.82,0,29.33,7.52,1,2,1,4,3,"Irvine city, CA",0.291805367866249
"4",1.65529453572468,5.12,3.66,51.56,0.77,20.6,15.88,1,2,1,4,3,"Irvine city, CA",0.884828488583731
"5",0.469041575982343,14.78,4.79,48.41,0.39,1.22,9.38,1,2,1,4,3,"Costa Mesa city, CA",-0.291364572081244
"6",0.787400787401181,22.86,5.46,12.05,1.04,1.63,81.55,1,2,1,4,3,"Costa Mesa city, CA",-0.336701941704098
"7",0.58309518948453,19.81,3.22,32.01,0.92,5.64,53.95,1,2,1,4,3,"Costa Mesa city, CA",-0.287693112698443
"8",1.40712472794703,3.21,3.46,36.69,1.16,1.73,28.88,1,2,1,4,3,"Costa Mesa city, CA",0.619314345081304
"9",1.54272486205415,2.79,7.72,48.34,2.02,14.64,7.2,1,2,1,4,3,"Orange city, CA",0.813503876908287
"10",0.6,8.78,5.94,21.45,5.42,3.01,39,1,2,1,4,3,"Orange city, CA",-0.425045779101438
"11",0.866025403784439,15.17,3.83,19.44,0.63,13.56,61.7,1,2,1,4,3,"Garden Grove city, CA",0.0105901309955234
"12",0.741619848709566,13.55,3.56,17.01,2.31,34.57,27.14,1,2,1,4,3,"Garden Grove city, CA",-0.14447797453483
"13",0.616441400296898,17.4,5.41,16.84,0.97,31.82,39.15,1,2,1,4,3,"Garden Grove city, CA",-0.307236417836206
"14",1.01980390271856,6.26,2.62,26.99,0.53,40.38,25.46,1,2,1,4,3,"Garden Grove city, CA",0.321304209452996
"15",1.28452325786651,10.36,4.04,22.51,1.96,22.53,56.16,1,2,1,4,3,"Garden Grove city, CA",0.476704208778016
"16",1.0816653826392,20.47,4.2,15.92,0.51,25.64,56.67,1,2,1,4,3,"Garden Grove city, CA",0.173648104710314
"17",0.346410161513775,32.75,5.7,9.03,0.26,21.11,76.25,1,2,1,4,3,"Garden Grove city, CA",-0.707962478512107
"18",0.591607978309962,2.13,1.73,35.04,0,7.04,14.64,1,2,1,4,3,"Huntington Beach city, CA",-0.213834053730384
"19",0.953939201416946,1.48,3.38,45.71,0.6,9.97,14.14,1,2,1,4,3,"Huntington Beach city, CA",0.229104149689939
"20",0.7,5.76,4.84,52.38,0.99,2.75,12.65,1,2,1,4,3,"Huntington Beach city, CA",-0.0236881465093792
"21",0.66332495807108,34.44,2.18,11.2,0.37,3.79,78.74,1,2,1,4,3,"Huntington Beach city, CA",-0.49215196702236
"22",1.04403065089106,12.75,3.02,31.9,3.27,14.56,29.27,1,2,1,4,3,"Huntington Beach city, CA",0.126379724025796
"23",0.989949493661167,5.76,4.34,35.22,0.63,2.52,9.28,1,2,1,4,3,"Roseville city, CA",0.191045844775666
"24",0.7,1.06,6.19,40.72,2.19,13.52,13.29,1,2,1,4,3,"Roseville city, CA",-0.0486902641150939
"25",1.47986485869487,2.8,6.12,27.49,2.45,3.39,42.67,1,2,1,4,3,"Corona city, CA",-0.060700215883461
"26",1.52315462117278,14.98,6.71,15.51,7.71,6.85,53.24,1,2,1,4,3,"Corona city, CA",-0.24845385713637
"27",1.96214168703486,16.08,6.88,17.44,4.26,9.63,54.63,1,2,1,4,3,"Corona city, CA",0.243412392680019
"28",1.72336879396141,11.8,4.2,29.5,2.45,5.7,45.85,1,2,1,4,3,"Corona city, CA",0.212356828092857
"29",2.43104915622864,12.67,6.29,16.89,15.1,4.08,49.27,1,2,1,4,3,"Moreno Valley city, CA",0.401301870872424
"30",1.74928556845359,13.38,5.8,7.96,6.28,1.05,56.53,1,2,1,4,3,"Moreno Valley city, CA",-0.27871275384681
"31",1.88944436276912,31.22,10.51,10.39,6.82,10.6,64.23,1,2,1,4,3,"Moreno Valley city, CA",-0.275791337218945
"32",1.54919333848297,9.48,9.1,30.36,6.28,6.88,24.9,1,2,1,4,3,"Murrieta city, CA",0.205735188066503
"33",1.33416640641263,8.32,9.27,21.75,6.71,4.02,32.2,1,2,1,4,3,"Murrieta city, CA",-0.101050588678183
"34",1.24498995979887,2.34,4.69,29.45,7.9,17.46,19.6,1,2,1,4,3,"Murrieta city, CA",0.0177723097229979
"35",1.06301458127346,4.12,4.45,38.21,4.15,15.65,14.58,1,2,1,4,3,"Temecula city, CA",-0.0901174327527963
"36",1.38924439894498,3.15,3.62,31.47,5.02,19.35,35.64,1,2,1,4,3,"Corona city, CA",-0.0601196013855048
"37",1.96214168703486,2.84,7.82,25.54,15.23,13.81,48.21,1,2,1,4,3,"Moreno Valley city, CA",0.0529773229446456
"38",2.46779253585061,11.46,9.5,18.45,27.69,5.09,52.96,1,2,1,4,3,"Moreno Valley city, CA",0.272217183695352
"39",0.854400374531753,16.25,5.02,10.42,5.32,2.77,75.47,1,2,1,4,3,"Chula Vista city, CA",-0.125224507334446
"40",0.640312423743285,9.57,4.98,59.33,2.14,49.88,11.19,1,2,1,4,3,"Irvine city, CA",-0.0607871170058434
"41",0.447213595499958,7.54,1.75,57.3,1.1,35.29,20.65,1,2,1,4,3,"Irvine city, CA",-0.201964908965089
"42",0.412310562561766,2.7,4.66,58.44,0,30.17,6.39,1,2,1,4,3,"Irvine city, CA",-0.280521167690901
"43",0.62449979983984,5.98,1.57,66.59,1.36,37.97,10.23,1,2,1,4,3,"Irvine city, CA",0.0763703563670721
"44",0.824621125123532,2.36,1.4,62.34,0.64,23.54,1.35,1,2,1,4,3,"Irvine city, CA",0.221396803286776
"45",0.574456264653803,5.41,3.47,45.36,0.4,3.24,15.97,1,2,1,4,3,"Costa Mesa city, CA",-0.135420070324699
"46",0.787400787401181,28.54,6.13,13.28,0.62,1.74,73.68,1,2,1,4,3,"Costa Mesa city, CA",-0.369085798062702
"47",0.9,6.04,2.3,40.19,0,5.04,11.1,1,2,1,4,3,"Costa Mesa city, CA",0.158741187917294
"48",0.424264068711929,15.21,2.33,31.24,0.3,13.96,51.5,1,2,1,4,3,"Costa Mesa city, CA",-0.395518728600005
"49",0.754983443527075,10.58,3.79,28.11,0.58,9.11,38.44,1,2,1,4,3,"Orange city, CA",-0.101725099185671
"50",0.871779788708135,19.89,3.01,17.03,1.64,26.65,49.5,1,2,1,4,3,"Garden Grove city, CA",-0.0135131668364559
"51",1.36747943311773,17.66,4.22,18.11,1.07,41.01,38.74,1,2,1,4,3,"Garden Grove city, CA",0.497576800405423
"52",0.761577310586391,14.06,2.7,19.71,0.62,30.17,39.54,1,2,1,4,3,"Garden Grove city, CA",-0.0562477616179343
"53",0.748331477354788,13.4,4.22,17.67,1.04,36.84,43.44,1,2,1,4,3,"Garden Grove city, CA",-0.108552353021043
"54",0.374165738677394,9.13,3.31,19.02,1.46,0.34,22.4,1,2,1,4,3,"Roseville city, CA",-0.588788686592484
"55",0.556776436283002,10.9,3.62,25.5,1.9,9.75,67.44,1,2,1,4,3,"Orange city, CA",-0.30388273494105
"56",0.836660026534076,5.88,6.29,31,1.09,18.04,29.53,1,2,1,4,3,"Garden Grove city, CA",0.061184165390694
"57",0.66332495807108,5.54,5.4,61.63,5.88,41.11,4.95,1,2,1,4,3,"Irvine city, CA",-0.0641247736370037
"58",0.53851648071345,6.77,2.94,69.01,2.68,25.02,5.56,1,2,1,4,3,"Irvine city, CA",-0.0594990060697754
"59",0.932737905308881,11.82,2.02,56.29,1.3,35.55,17.22,1,2,1,4,3,"Irvine city, CA",0.241589819345161
"60",0.964365076099296,6.49,5.35,30.16,0.55,5.89,30.44,1,2,1,4,3,"Costa Mesa city, CA",0.0659187547583069
"61",1.1,9.33,2.85,40.62,3.47,19.66,23.65,1,2,1,4,3,"Costa Mesa city, CA",0.343517667724663
"62",0.547722557505166,4.66,1.6,56.21,1.16,48.53,8.84,1,2,1,4,3,"Irvine city, CA",-0.0863932485886939
"63",0.812403840463596,4.31,3.24,62.5,1.42,54.87,8.86,1,2,1,4,3,"Irvine city, CA",0.221022777573209
"64",0.670820393249937,4.95,4.28,63.73,1.43,35.06,8.47,1,2,1,4,3,"Irvine city, CA",0.0298864596465328
"65",1.76351920885484,11.79,4.51,64.37,2.34,26.99,7.05,1,2,1,4,3,"Irvine city, CA",1.06722438941324
"66",0.66332495807108,8.47,4.44,54.73,1.01,37.33,7.49,1,2,1,4,3,"Irvine city, CA",-0.0866850422770346
"67",0.5,4.91,2.51,60.35,2.86,47.05,9.81,1,2,1,4,3,"Irvine city, CA",-0.129039312283483
"68",0.842614977317636,4.53,3.77,51.99,2.41,42.23,13.21,1,2,1,4,3,"Irvine city, CA",0.0978121448774277
"69",0.648074069840786,16.87,5.72,60.78,2.34,48.19,11.99,1,2,1,4,3,"Irvine city, CA",-0.0914472866562338
"70",0.979795897113271,6.31,2.31,40.08,1.73,7.77,18.14,1,2,1,4,3,"Costa Mesa city, CA",0.231998579284784
"71",0.591607978309962,10.95,6.19,34.47,1.09,9.35,50.25,1,2,1,4,3,"Costa Mesa city, CA",-0.275328192014804
"72",0.905538513813742,5.64,3.32,53.49,4.23,28.53,11.25,1,2,1,4,3,"Costa Mesa city, CA",0.28847737417492
"73",0.616441400296898,22.14,3.72,28.52,0.65,7.92,54.68,1,2,1,4,3,"Orange city, CA",-0.271807467883558
"74",1.26491106406735,7.89,3.9,30.82,0.67,7.06,33.65,1,2,1,4,3,"Orange city, CA",0.437069313741837
"75",0.670820393249937,3.81,2.13,29.81,0.22,6.18,36.8,1,2,1,4,3,"Orange city, CA",-0.104125192917795
"76",1.20415945787923,28.94,4.41,15.17,1.26,24.31,44.43,1,2,1,4,3,"Garden Grove city, CA",0.220246243746773
"77",0.374165738677394,8.73,2.11,21.16,3.04,39.02,32.43,1,2,1,4,3,"Garden Grove city, CA",-0.406522120966581
"78",0.5,26.24,3.16,23.09,0,47.11,38.21,1,2,1,4,3,"Garden Grove city, CA",-0.31188487953806
"79",1.00498756211209,1.98,4.6,36.36,0.29,15.26,34.83,1,2,1,4,3,"Huntington Beach city, CA",0.188017526487245
"80",0.685565460040104,2.82,3.22,41.77,0,13.74,11.84,1,2,1,4,3,"Huntington Beach city, CA",-0.0740161100650385
"81",0.836660026534076,7.93,2.36,44.51,4.23,9.78,13.12,1,2,1,4,3,"Huntington Beach city, CA",0.0537396493387086
"82",0.282842712474619,8.07,0.71,48.34,0,7.17,10.45,1,2,1,4,3,"Huntington Beach city, CA",-0.38989599147669
"83",0.62449979983984,10.38,1.56,38.77,0,2.03,19.79,1,2,1,4,3,"Huntington Beach city, CA",-0.178673828604735
"84",0.3,5.84,2.66,47.79,0.35,11.9,11.86,1,2,1,4,3,"Huntington Beach city, CA",-0.403671248613405
"85",1.53622914957372,3.29,5.66,46.13,0,16.8,16.15,1,2,1,4,3,"Huntington Beach city, CA",0.779032432266963
"86",1.37840487520902,13.56,3.21,24.8,2.65,4.64,16.99,1,2,1,4,3,"Roseville city, CA",0.449026374657823
"87",0.748331477354788,4.77,4.34,29.12,1.68,1.53,17.94,1,2,1,4,3,"Roseville city, CA",-0.113599796494533
"88",1.17046999107196,27.13,5.74,16.02,2.86,0,42.37,1,2,1,4,3,"Roseville city, CA",0.0481503874590245
"89",0.424264068711929,5.03,2.78,49.8,0.65,13.78,12.64,1,2,1,4,3,"Roseville city, CA",-0.156456847976988
"90",0.728010988928052,5.49,3.27,42.08,2.77,11.57,11.76,1,2,1,4,3,"Roseville city, CA",0.0255962020152088
"91",0.447213595499958,5.7,2.62,47.03,1.38,22.76,9.77,1,2,1,4,3,"Roseville city, CA",-0.156793681261177
"92",2.03715487874634,7.53,3.71,25.18,7.09,15.96,43.11,1,2,1,4,3,"Corona city, CA",0.480009043881011
"93",1.26491106406735,26.58,5.22,8.62,0.58,3.55,87.75,1,2,1,4,3,"Corona city, CA",-0.49727803705599
"94",1.15758369027902,4.89,4.42,35.1,3.15,7.53,32.91,1,2,1,4,3,"Corona city, CA",-0.28476673945658
"95",2.58650343127551,6.49,6.81,15.27,20.24,4.73,49.73,1,2,1,4,3,"Moreno Valley city, CA",0.507494572257627
"96",1.73493515728975,6.5,8.46,22.76,14.72,1.98,33.4,1,2,1,4,3,"Moreno Valley city, CA",-0.268939378187413
"97",2.27596133534821,18.03,7.05,7.38,10.99,1.58,67.5,1,2,1,4,3,"Moreno Valley city, CA",0.160220715173693
"98",2.0712315177208,25.31,12.35,8.34,10.96,6.48,76.67,1,2,1,4,3,"Moreno Valley city, CA",-0.162735797811622
"99",0.5,4.41,4.38,30.77,2.43,14.06,53.15,1,2,1,4,3,"Chula Vista city, CA",-0.169102903330524
"100",0.916515138991168,36.94,5.9,7.66,6.13,5.05,45.39,1,2,1,4,3,"El Cajon city, CA",-0.132387447055508
"101",0.556776436283002,5.3,4.02,18.08,0.18,2.91,15.57,1,2,1,4,3,"El Cajon city, CA",-0.172985332409678
"102",0.591607978309962,7.4,3.01,53.88,1.17,7.71,13.18,1,2,1,4,3,"Carlsbad city, CA",-0.118618072263386
"103",0.632455532033676,5.58,2.37,57.56,0.28,5.19,8.07,1,2,1,4,3,"Carlsbad city, CA",-0.0177936133686354
"104",0.854400374531753,12.09,7.37,19.4,1.36,4.43,52.84,1,2,1,4,3,"Oceanside city, CA",-0.178175438389269
"105",0.640312423743285,11.32,3.47,37.85,7.49,7.7,21.34,1,2,1,4,3,"Oceanside city, CA",-0.197528862546986
"106",0.812403840463596,12.39,5.59,19.28,5.74,7.43,55.81,1,2,1,4,3,"Oceanside city, CA",-0.218637432119504
"107",1.03440804327886,6.26,2.51,31.84,4.25,8.29,19.13,1,2,1,4,3,"Oceanside city, CA",0.206918661681603
"108",0.969535971483266,8.95,2.82,33.1,4.74,4.68,27.09,1,2,1,4,3,"Oceanside city, CA",0.134125207876253
"109",1.43527000944073,7.03,4.87,20.62,4.78,12.94,29.08,1,2,1,4,3,"Vista city, CA",0.381737444926906
"110",1.03440804327886,11.93,3.77,28.94,3.47,3.23,46.59,1,2,1,4,3,"Vista city, CA",0.0866923152938237
"111",1.3,12.55,4.41,45.06,0.61,10.46,15.32,1,2,1,4,3,"Carlsbad city, CA",0.454114386352528
"112",1.04880884817015,3.53,4.4,39.13,0.71,6.63,11.13,1,2,1,4,3,"Oceanside city, CA",0.29386762718166
"113",0.894427190999916,7.29,5.16,30.52,3.7,0.64,32.01,1,2,1,4,3,"Vista city, CA",-0.0690551106976737
"114",0.469041575982343,8.89,5.32,61.06,0.42,5.16,7.21,1,2,1,4,3,"Carlsbad city, CA",-0.225362131140601
"115",1.24899959967968,41.42,8.89,12.73,0.79,1.07,72.67,1,2,1,4,3,"Escondido city, CA",-0.0629713975438025
"116",1.33041346956501,8.1,2.78,25.68,8.85,13.05,53.36,1,2,1,4,3,"Corona city, CA",-0.214742948447202
"117",1.50332963783729,27.52,2.84,6.84,3.56,1.81,78.48,1,2,1,4,3,"Corona city, CA",-0.274233606321403
"118",1.90787840283389,4.32,2.7,34.31,7.35,10.76,31.25,1,2,1,4,3,"Corona city, CA",0.45941937430474
"119",1.59059737205869,2.34,4.87,38.13,7.25,11.11,25.27,1,2,1,4,3,"Corona city, CA",0.13991274913111
"120",1.79164728671689,15.15,7.07,27.38,5.97,9.09,37.56,1,2,1,4,3,"Corona city, CA",0.141940862963212
"121",1.52643375224737,10.54,7.56,28.68,9.82,8.3,46.01,1,2,1,4,3,"Moreno Valley city, CA",-0.338177193651596
"122",1.99248588451713,36.23,7.43,5.65,17.26,3.31,62.52,1,2,1,4,3,"Moreno Valley city, CA",-0.298913927194264
"123",1.92873015219859,21.25,7.53,17.04,18.68,5.14,52.49,1,2,1,4,3,"Moreno Valley city, CA",-0.195721859419686
"124",1.54272486205415,7.94,6.91,14.75,20.31,9.62,55.56,1,2,1,4,3,"Moreno Valley city, CA",-0.535590019825056
"125",1.59687194226713,3.12,3.29,29.08,4.85,7.24,33.58,1,2,1,4,3,"Temecula city, CA",0.375154102024184
"126",1.22065556157337,5.24,7.63,28.3,2.42,6.15,20.98,1,2,1,4,3,"Temecula city, CA",-0.105927405685602
"127",1.03440804327886,4.58,6.6,31.85,2.95,7.74,24.78,1,2,1,4,3,"Temecula city, CA",-0.226591802662778
"128",1.57162336455017,6.39,7.67,20.92,5.86,15.52,36.58,1,2,1,4,3,"Temecula city, CA",0.161101276771961
"129",1.22882057274445,1.74,5.17,24.26,2.55,10.54,23.51,1,2,1,4,3,"Murrieta city, CA",-0.0169751615401716
"130",2.37065391822594,8.5,5.31,19.55,32.28,6.02,37.45,1,2,1,4,3,"Moreno Valley city, CA",0.229611982434443
"131",1.36381816969859,23.04,6.13,13.54,2.08,6.82,31.28,1,2,1,4,3,"Murrieta city, CA",-0.109482152951604
"132",1.3,12.42,7.8,27.36,5.91,10,37.08,1,2,1,4,3,"Murrieta city, CA",-0.0374401136568054
"133",0.787400787401181,2.87,2.77,46.83,1.23,17.33,19.35,1,2,1,4,3,"Orange city, CA",0.175869544439451
"134",0.509901951359279,7.77,3.82,64.23,0.6,38.73,6.84,1,2,1,4,3,"Irvine city, CA",-0.115610436616057
"135",0.519615242270663,6.54,3.29,54.23,1.59,51.04,8.27,1,2,1,4,3,"Irvine city, CA",-0.181349606876696
"136",1.17473401244707,8.02,4.99,64.38,2,30.19,10,1,2,1,4,3,"Irvine city, CA",0.498298800366381
"137",0.692820323027551,8.66,5.6,56.62,0.33,4.03,15.79,1,2,1,4,3,"Costa Mesa city, CA",0.0444878533086603
"138",0.469041575982343,4.78,2.65,52.82,0.68,6.25,11.44,1,2,1,4,3,"Costa Mesa city, CA",-0.142578660877044
"139",1.02469507659596,3.41,2.68,28.96,3.14,14.73,38.71,1,2,1,4,3,"Costa Mesa city, CA",0.185835798502628
"140",0.640312423743285,3.63,4.42,41.32,3.14,21.23,24.42,1,2,1,4,3,"Costa Mesa city, CA",-0.109268948250452
"141",1.06301458127346,10.99,3,41.88,1.9,29.63,38.9,1,2,1,4,3,"Irvine city, CA",0.208172872819052
"142",0.824621125123532,14.91,4.43,33.29,0.51,3.03,46.31,1,2,1,4,3,"Orange city, CA",-0.0118220587088553
"143",0.818535277187245,16.49,4.44,28.62,1.37,6.25,50.63,1,2,1,4,3,"Orange city, CA",-0.07306319606562
"144",0.860232526704263,14.96,2.38,37.44,0.03,14.16,47.92,1,2,1,4,3,"Orange city, CA",0.139767507634618
"145",0.948683298050514,18.49,5.52,22.28,0.3,52.09,28.01,1,2,1,4,3,"Garden Grove city, CA",0.107163332878913
"146",1.29614813968157,10.37,3.47,29.59,0.46,36.97,25.17,1,2,1,4,3,"Garden Grove city, CA",0.582150958905271
"147",1.14891252930761,15.6,4.41,11.68,0.4,30.38,42.62,1,2,1,4,3,"Garden Grove city, CA",0.206895541934601
"148",0.640312423743285,10.22,3.72,21.47,1.52,49.73,30.21,1,2,1,4,3,"Garden Grove city, CA",-0.146532324154567
"149",0.489897948556636,14.17,3.62,23.94,1.37,57.51,28.32,1,2,1,4,3,"Garden Grove city, CA",-0.272847149094533
"150",0.806225774829855,3.04,3.63,40.87,0.9,10.29,18.84,1,2,1,4,3,"Huntington Beach city, CA",0.0199198350975818
"151",0.768114574786861,5.82,2.06,47.75,0.29,18.57,7.33,1,2,1,4,3,"Huntington Beach city, CA",0.084792571894428
"152",0.734846922834953,5.28,2.74,37.78,3.32,6.26,16.1,1,2,1,4,3,"Huntington Beach city, CA",-0.11029857855002
"153",0.547722557505166,8.78,2.21,35.32,0.1,17.49,15.41,1,2,1,4,3,"Huntington Beach city, CA",-0.276611321935335
"154",0.608276253029822,3.29,2.54,35.79,0.7,17.37,16.16,1,2,1,4,3,"Huntington Beach city, CA",-0.198078704354993
"155",0.316227766016838,9.75,5.66,56.38,0.43,28.8,10.4,1,2,1,4,3,"Irvine city, CA",-0.455115288240372
"156",0.412310562561766,10.6,3.11,82.29,1.52,36.88,19.32,1,2,1,4,3,"Irvine city, CA",-0.0151603472489981
"157",0.412310562561766,8.51,2.82,51.49,0.37,43.69,13.69,1,2,1,4,3,"Irvine city, CA",-0.312190564039784
"158",0.953939201416946,2.08,2.76,69.46,0.34,22.42,3.38,1,2,1,4,3,"Irvine city, CA",0.402170802616189
"159",0.9,21.33,5.6,11.04,0,1.74,72.73,1,2,1,4,3,"Costa Mesa city, CA",-0.230652794212439
"160",0.435889894354067,9.27,3.18,33.97,0.54,1.98,43.58,1,2,1,4,3,"Orange city, CA",-0.345497063314643
"161",0.761577310586391,7.65,1.54,33.73,1.77,17.12,28.77,1,2,1,4,3,"Orange city, CA",0.0192872827974846
"162",0.648074069840786,3.15,3.26,26.24,0.74,10.51,30.38,1,2,1,4,3,"Orange city, CA",-0.191219782794632
"163",0.721110255092798,14.56,3.23,21.53,1.83,38.32,36.86,1,2,1,4,3,"Garden Grove city, CA",-0.0910021988997511
"164",0.707106781186548,22.82,4.4,18.27,0.55,69.1,15.26,1,2,1,4,3,"Garden Grove city, CA",-0.15897947805905
"165",0.591607978309962,11.07,5.76,16.92,0.33,64.88,22.88,1,2,1,4,3,"Garden Grove city, CA",-0.26088804456034
"166",0.435889894354067,11.62,5.54,10.74,0.21,20.91,67.62,1,2,1,4,3,"Garden Grove city, CA",-0.508880909068418
"167",0.62449979983984,12.91,3.85,28.12,2.05,27.19,25.64,1,2,1,4,3,"Huntington Beach city, CA",-0.321183758184614
"168",1.14455231422596,4.32,5.35,39.09,1.54,14.8,16.04,1,2,1,4,3,"Huntington Beach city, CA",0.294696369693185
"169",1.40712472794703,12.73,5.07,30.5,0.75,12.45,32.63,1,2,1,4,3,"Huntington Beach city, CA",0.455068825455113
"170",0.670820393249937,1.69,2.8,51.49,0.19,11.09,9.95,1,2,1,4,3,"Huntington Beach city, CA",0.0208612881813071
"171",0.94339811320566,14.88,6.61,21.02,0.06,53.47,26.14,1,2,1,4,3,"Huntington Beach city, CA",-0.0784346471384875
"172",0.948683298050514,7.81,3.96,43.51,0.73,7.93,14.08,1,2,1,4,3,"Roseville city, CA",0.25209137773846
"173",0.781024967590665,13.32,1.77,24.98,0.66,5.27,50.15,1,2,1,4,3,"Orange city, CA",-0.0724211546974624
"174",0.692820323027551,8.03,3.67,47.84,1.26,12.97,24.81,1,2,1,4,3,"Orange city, CA",0.0467332489323213
"175",0.728010988928052,15.04,1.65,15.35,4.52,15.73,48.24,1,2,1,4,3,"Orange city, CA",-0.255192304875081
"176",0.734846922834953,21.7,4.18,14.84,1.59,44.04,36.64,1,2,1,4,3,"Garden Grove city, CA",-0.189933890288278
"177",0.7,17.98,5.02,9.63,0.09,51.46,40.17,1,2,1,4,3,"Garden Grove city, CA",-0.248977304686951
"178",1.31909059582729,6.63,4.63,18.69,0,28.75,55.33,1,2,1,4,3,"Garden Grove city, CA",0.504716527687807
"179",0.894427190999916,3.07,2.91,32.72,2.49,12.38,13.11,1,2,1,4,3,"Huntington Beach city, CA",0.0176077842405287
"180",0.948683298050514,8.88,3.53,35.67,1.62,6.41,21.46,1,2,1,4,3,"Huntington Beach city, CA",0.0704827804184606
"181",0.761577310586391,1,2.03,49.31,0,10.07,8.91,1,2,1,4,3,"Huntington Beach city, CA",0.106897593836982
"182",0.842614977317636,1.41,5.86,46.67,1.7,6.95,10.44,1,2,1,4,3,"Huntington Beach city, CA",0.0538409490266933
"183",0.932737905308881,7.46,3.1,39.69,1.27,7.51,10.32,1,2,1,4,3,"Huntington Beach city, CA",0.106099418511682
"184",0.787400787401181,11.4,6.15,26.53,1.07,12,20.11,1,2,1,4,3,"Huntington Beach city, CA",-0.243080633665924
"185",1.0816653826392,8.19,3.85,32.18,0.51,17.95,16.58,1,2,1,4,3,"Huntington Beach city, CA",0.188967920778042
"186",1.07238052947636,3.12,3.85,50.75,1.08,7.39,6.14,1,2,1,4,3,"Roseville city, CA",0.463829073189959
"187",0.374165738677394,3.26,3.42,41.23,0,12.23,14.19,1,2,1,4,3,"Roseville city, CA",-0.298817347290436
"188",1.10905365064094,10.93,2.64,20.39,0.61,5.29,35.31,1,2,1,4,3,"Roseville city, CA",0.199607378211054
"189",1.6,3.77,4.49,22.73,6.82,32.26,34.63,1,2,1,4,3,"Corona city, CA",0.0400431758699897
"190",1.9824227601599,0,5.49,29.7,11.66,19.27,25.75,1,2,1,4,3,"Corona city, CA",0.410656436001301
"191",1.41774468787578,6.77,4.12,34.43,6.59,15.25,31.76,1,2,1,4,3,"Corona city, CA",-0.0551026523644635
"192",1.4247806848775,21.8,5.86,11.44,1.24,1.48,66.08,1,2,1,4,3,"Corona city, CA",-0.334509231842924
"193",1.75499287747842,5,4.48,23.84,0.99,11.4,36.27,1,2,1,4,3,"Corona city, CA",0.222505758110539
"194",1.14891252930761,3.92,4.03,20.22,2.38,6.99,49.9,1,2,1,4,3,"Corona city, CA",-0.413744080160299
"195",1.40356688476182,7.76,5.15,32.88,1.91,14.69,34.99,1,2,1,4,3,"Corona city, CA",-0.0637324172383018
"196",1.67928556237467,0,3.49,20.77,2.22,5.4,48.17,1,2,1,4,3,"Moreno Valley city, CA",-0.0607790880713828
"197",0.53851648071345,9.07,3.27,35.28,0,15.56,23.56,1,2,1,4,3,"Orange city, CA",-0.222631600925396
"198",1.13578166916005,0.52,2.9,56.7,0.53,26.32,12.52,1,2,1,4,3,"Orange city, CA",0.653827718941291
"199",0.3,5.12,3.57,61.22,0.97,23.35,7.55,1,2,1,4,3,"Irvine city, CA",-0.371456425104487
"200",1.17473401244707,8.02,4.99,64.38,2,30.19,10,1,2,1,4,3,"Costa Mesa city, CA",0.651008518766416
"201",0.824621125123532,9.23,4.24,28.64,1.33,12.23,49.42,1,2,1,4,3,"Orange city, CA",-0.0187935654125986
"202",0.91104335791443,9.97,2.76,14.9,0.63,23.22,60.1,1,2,1,4,3,"Garden Grove city, CA",0.070172172411948
"203",0.91104335791443,9.97,2.76,14.9,0.63,23.22,60.1,1,2,1,4,3,"Orange city, CA",-0.0114022332128032
"204",0.824621125123532,22.54,3.69,14.67,0.55,9.81,69.37,1,2,1,4,3,"Orange city, CA",-0.19183593479609
"205",1.2369316876853,22.86,5.01,10.37,1.48,23.78,58.07,1,2,1,4,3,"Garden Grove city, CA",0.229333407818854
"206",0.66332495807108,7.24,5.44,17.63,0.3,31.01,42.19,1,2,1,4,3,"Garden Grove city, CA",-0.196875377604693
"207",0.741619848709566,19.94,4.28,19.46,3.37,19.33,60.83,1,2,1,4,3,"Garden Grove city, CA",-0.162883569900376
"208",0.877496438739212,23.22,3.39,19.12,0,60.89,25.8,1,2,1,4,3,"Garden Grove city, CA",0.0430816520986238
"209",1.14455231422596,19.69,1.54,7.67,0.3,24.78,65.25,1,2,1,4,3,"Garden Grove city, CA",0.219769798140431
"210",0.99498743710662,13.07,2.17,15.78,0.05,54.57,28.14,1,2,1,4,3,"Garden Grove city, CA",0.188643053661021
"211",0.894427190999916,3.46,3.5,48.66,0,8.49,11.94,1,2,1,4,3,"Huntington Beach city, CA",0.190128158635266
"212",2.25388553391693,16.86,5.86,18.42,40.02,4.21,23.79,6,2,1,6,1,"Aurora city, CO",-0.209969916202454
"213",0.94339811320566,3.91,0.73,39.17,1.31,0.44,1.95,6,2,1,6,1,"Aurora city, CO",-0.775631775923748
"214",1.76918060129541,3.04,2.44,25.84,8.9,4.46,24.71,6,2,1,6,1,"Aurora city, CO",-0.167181808338883
"215",1.46969384566991,6.07,3.41,34.44,15.46,1.01,16.18,6,2,1,6,1,"Aurora city, CO",-0.490746553567155
